"bush_02022005" "bush_02032001" "bush_03022003" "bush_20012004" "bush_23012007" "bush_24092001" "bush_28012003" "bush_28012008" "bush_31012008" "obama_08092011" "obama_09092009" "obama_12012016" "obama_12022013" "obama_20012015" "obama_24012012" "obama_24022009" "obama_25012011" "obama_27012010" "obama_28012014"
"my" 0.19466614755694 0.546075085324232 0.073909830007391 0.171005130153905 0.0713521227256511 0.16239038648912 0.0732600732600733 0.103145951521403 0.111835973904939 0.0678272665611576 0.185967878275571 0.121175401393517 0.159087896062575 0.23696682464455 0.232258064516129 0.121914050594331 0.0654193379562999 0.124626121635095 0.197602423923067
"right" 0.0778664590227759 0.113765642775882 0.0923872875092387 0.171005130153905 0.0713521227256511 0.032478077297824 0.0915750915750916 0.0171909919202338 0.0559179869524697 0.542618132489261 0.101437024513948 0.196910027264465 0.212117194750099 0.195149149707276 0.348387096774194 0.121914050594331 0.0523354703650399 0.22432701894317 0.144908444210249
"just" 0.058399844267082 0.068259385665529 0.073909830007391 0.133003990119704 0.0891901534070639 0.0974342318934719 0.0915750915750916 0.0687639676809352 0.0372786579683131 0.135654533122315 0.304311073541843 0.378673129354741 0.212117194750099 0.111513799832729 0.103225806451613 0.137153306918622 0.274761219416459 0.186939182452642 0.197602423923067
"get" 0.038933229511388 0.182025028441411 0.0184774575018477 0.0950028500855026 0.0713521227256511 0 0.0183150183150183 0.0343819838404676 0.0559179869524697 0.226090888537192 0.253592561284869 0.181763102090276 0.291661142781387 0.153331474770003 0.32258064516129 0.10667479427004 0.15700641109512 0.186939182452642 0.263469898564089
"many" 0.0973330737784699 0.227531285551763 0.314116777531412 0.114003420102603 0.142704245451302 0.422215004871712 0.311355311355311 0.171909919202338 0.0931966449207828 0.135654533122315 0.270498732037194 0.0908815510451378 0.0795439480312873 0.167270699749094 0.0774193548387097 0.0761962816214569 0.10467094073008 0.162013958125623 0.0790409695692267
"like" 0.038933229511388 0.0455062571103527 0.0923872875092387 0.0570017100513015 0.142704245451302 0.129912309191296 0.0915750915750916 0.0515729757607014 0.149114631873253 0.0678272665611576 0.202874049027895 0.196910027264465 0.225374519421981 0.278784499581823 0.245161290322581 0.0761962816214569 0.15700641109512 0.137088733798604 0.250296403635885
"efforts" 0.0778664590227759 0.0227531285551763 0.0369549150036955 0.0190005700171005 0.0178380306814128 0.0649561545956479 0.0366300366300366 0.0515729757607014 0.0745573159366263 0.158263621976034 0.101437024513948 0.181763102090276 0.344690441468912 0.167270699749094 0.348387096774194 0.10667479427004 0.22242574905142 0.199401794616152 0.250296403635885
"about" 0.058399844267082 0.0455062571103527 0.0923872875092387 0.0950028500855026 0.0356760613628255 0 0.0915750915750916 0.103145951521403 0.242311276794035 0.135654533122315 0.253592561284869 0.166616176916086 0.0928012727031685 0.0975745748536381 0.206451612903226 0.198110332215788 0.23550961664268 0.22432701894317 0.158081939138453
"over" 0.155732918045552 0.182025028441411 0.0923872875092387 0.0950028500855026 0.124866214769889 0.0974342318934719 0.0915750915750916 0.154718927282104 0.0745573159366263 0.0904363554148768 0.152155536770921 0.212056952438655 0.10605859737505 0.167270699749094 0.232258064516129 0.0761962816214569 0.17009027868638 0.162013958125623 0.184428928994862
"there" 0.0973330737784699 0.0455062571103527 0.0554323725055432 0.0570017100513015 0.0891901534070639 0.16239038648912 0.0915750915750916 0.120336943441637 0.167753960857409 0.248699977390911 0.388841927303466 0.287791578309603 0.132573246718812 0.083635349874547 0.103225806451613 0.198110332215788 0.15700641109512 0.162013958125623 0.0658674746410223
"he" 0.136266303289858 0.0227531285551763 0.40650406504065 0.0190005700171005 0.249732429539779 0.0974342318934719 0.476190476190476 0.0515729757607014 0.0372786579683131 0.113045444268596 0.270498732037194 0.136322326567707 0.10605859737505 0.083635349874547 0.0903225806451613 0.0761962816214569 0.10467094073008 0.0373878364905284 0.197602423923067
"reform" 0.0973330737784699 0.204778156996587 0.0923872875092387 0.0950028500855026 0.124866214769889 0 0.0915750915750916 0.103145951521403 0.130475302889096 0.158263621976034 0.287404902789518 0.0757346258709482 0.198859870078218 0.0557568999163646 0.116129032258065 0.213349588540079 0.15700641109512 0.186939182452642 0.171255434066658
"was" 0.330932450846798 0.0227531285551763 0.0369549150036955 0.133003990119704 0.178380306814128 0.129912309191296 0.0366300366300366 0.120336943441637 0.0559179869524697 0.0226090888537192 0.270498732037194 0.0908815510451378 0.145830571390693 0.139392249790912 0.219354838709677 0.121914050594331 0.0785032055475599 0.274177467597208 0.105387959425636
"been" 0.058399844267082 0.136518771331058 0.0554323725055432 0.171005130153905 0.0891901534070639 0.259824618382592 0.0549450549450549 0.103145951521403 0.149114631873253 0.339136332805788 0.21978021978022 0.121175401393517 0.119315922046931 0.0696961248954558 0.154838709677419 0.0914355379457482 0.14392254350386 0.22432701894317 0.105387959425636
"we^re" 0.058399844267082 0.0910125142207053 0.073909830007391 0.133003990119704 0.249732429539779 0.032478077297824 0 0.171909919202338 0.186393289841566 0.226090888537192 0 0.136322326567707 0.0795439480312873 0.23696682464455 0.103225806451613 0.0609570252971655 0.1962580138689 0.174476570289133 0.23712290870768
"s" 0.019466614755694 0 0.110864745011086 0.038001140034201 0 0.0649561545956479 0.0732600732600733 0.0171909919202338 0.0186393289841566 0.158263621976034 0.084530853761623 0.136322326567707 0.225374519421981 0.153331474770003 0.219354838709677 0.152392563242914 0.287845087007719 0.249252243270189 0.23712290870768
"your" 0.253065991824022 0.136518771331058 0.147819660014782 0.114003420102603 0.0356760613628255 0.422215004871712 0.146520146520147 0.240673886883273 0.111835973904939 0.113045444268596 0.253592561284869 0.0605877006967586 0.0662866233594061 0.139392249790912 0.129032258064516 0.228588844864371 0.0915870731388198 0.0124626121635095 0.0658674746410223
"insurance" 0.019466614755694 0.0455062571103527 0.0184774575018477 0.114003420102603 0.249732429539779 0 0.0183150183150183 0.0171909919202338 0.0559179869524697 0.135654533122315 1.2341504649197 0.0908815510451378 0 0.0278784499581823 0.0258064516129032 0.0914355379457482 0.0915870731388198 0.137088733798604 0.131734949282045
"here" 0.136266303289858 0.113765642775882 0.0369549150036955 0.038001140034201 0.0713521227256511 0.16239038648912 0.0366300366300366 0.0687639676809352 0.0931966449207828 0.339136332805788 0.21978021978022 0.0908815510451378 0.159087896062575 0.153331474770003 0.129032258064516 0.213349588540079 0.11775480832134 0.124626121635095 0.197602423923067
"would" 0.0973330737784699 0.0910125142207053 0.0923872875092387 0.171005130153905 0.214056368176953 0.032478077297824 0.0915750915750916 0.103145951521403 0.167753960857409 0.27130906624463 0.422654268808115 0.0605877006967586 0.159087896062575 0.0557568999163646 0.0387096774193548 0.0761962816214569 0.11775480832134 0.249252243270189 0.0131734949282045
"out" 0.136266303289858 0.0455062571103527 0.129342202512934 0.0570017100513015 0.160542276132715 0.0974342318934719 0.128205128205128 0.103145951521403 0.0931966449207828 0.180872710829754 0.185967878275571 0.272644653135414 0.10605859737505 0.139392249790912 0.180645161290323 0.167631819567205 0.0392516027737799 0.112163509471585 0.105387959425636
"we^ve" 0.0778664590227759 0.068259385665529 0.0554323725055432 0.0570017100513015 0.107028184088477 0 0 0.309437854564208 0.111835973904939 0.113045444268596 0.118343195266272 0.257497727961224 0.0530292986875249 0.181209924728185 0.245161290322581 0.182871075891496 0.17009027868638 0.137088733798604 0.0658674746410223
"national" 0.058399844267082 0.159271899886234 0.0184774575018477 0.038001140034201 0.0356760613628255 0.0974342318934719 0.0183150183150183 0.0515729757607014 0.0931966449207828 0.158263621976034 0.0338123415046492 0.196910027264465 0.198859870078218 0.139392249790912 0.193548387096774 0.182871075891496 0.18317414627764 0.274177467597208 0.11856145435384
"states" 0.0973330737784699 0.0455062571103527 0.16629711751663 0.133003990119704 0.178380306814128 0.292302695680416 0.201465201465201 0.085954959601169 0.149114631873253 0.113045444268596 0.101437024513948 0.106028476219327 0.185602545406337 0.12545302481182 0.129032258064516 0.0609570252971655 0.0654193379562999 0.0747756729810568 0.184428928994862
"last" 0.0778664590227759 0.068259385665529 0.0554323725055432 0.171005130153905 0.0535140920442383 0.032478077297824 0.0549450549450549 0.223482894963039 0.130475302889096 0.0452181777074384 0.101437024513948 0.0757346258709482 0.145830571390693 0.0975745748536381 0.193548387096774 0.0761962816214569 0.23550961664268 0.199401794616152 0.131734949282045
"u" 0 0 0.110864745011086 0.0190005700171005 0.0178380306814128 0.032478077297824 0.0915750915750916 0.0171909919202338 0 0.135654533122315 0.0676246830092984 0.121175401393517 0.198859870078218 0.153331474770003 0.206451612903226 0.137153306918622 0.287845087007719 0.23678963110668 0.210775918851271
"future" 0.0973330737784699 0.0455062571103527 0.0923872875092387 0.0190005700171005 0.107028184088477 0.0649561545956479 0.0915750915750916 0.223482894963039 0.130475302889096 0.158263621976034 0.118343195266272 0.196910027264465 0.10605859737505 0.12545302481182 0.0903225806451613 0.152392563242914 0.1962580138689 0.0747756729810568 0.131734949282045
"want" 0.038933229511388 0.227531285551763 0 0.0760022800684021 0.0891901534070639 0.16239038648912 0 0.0171909919202338 0.0559179869524697 0.135654533122315 0.135249366018597 0.287791578309603 0.145830571390693 0.292723724560914 0.154838709677419 0.0457177689728741 0.1962580138689 0.0623130608175474 0.105387959425636
"own" 0.214132762312634 0.159271899886234 0.184774575018477 0.0760022800684021 0.19621833749554 0.227346541084768 0.183150183150183 0.0687639676809352 0.205032618825722 0.113045444268596 0.101437024513948 0.0757346258709482 0.10605859737505 0.083635349874547 0.103225806451613 0.0304785126485827 0.0785032055475599 0.0623130608175474 0.131734949282045
"united" 0.0973330737784699 0.0227531285551763 0.277161862527716 0.190005700171005 0.19621833749554 0.32478077297824 0.311355311355311 0.0687639676809352 0.130475302889096 0.0904363554148768 0.0507185122569738 0.0605877006967586 0.132573246718812 0.0975745748536381 0.0774193548387097 0.0761962816214569 0.0523354703650399 0.0872382851445663 0.0790409695692267
"only" 0.19466614755694 0.113765642775882 0.147819660014782 0.114003420102603 0.0713521227256511 0.129912309191296 0.146520146520147 0.0515729757607014 0.186393289841566 0.113045444268596 0.253592561284869 0.151469251741896 0.0928012727031685 0.111513799832729 0.129032258064516 0.10667479427004 0.0785032055475599 0.0872382851445663 0.0263469898564089
"businesses" 0.058399844267082 0.0227531285551763 0.0369549150036955 0.0950028500855026 0.0178380306814128 0 0.0366300366300366 0.0171909919202338 0.0372786579683131 0.226090888537192 0.270498732037194 0.0605877006967586 0.119315922046931 0.139392249790912 0.193548387096774 0.10667479427004 0.11775480832134 0.23678963110668 0.210775918851271
"his" 0.058399844267082 0.0910125142207053 0.184774575018477 0.0760022800684021 0.231894398858366 0.16239038648912 0.183150183150183 0.0343819838404676 0.0745573159366263 0.0452181777074384 0.270498732037194 0.151469251741896 0.0397719740156436 0.0975745748536381 0.103225806451613 0.0457177689728741 0.1308386759126 0.0373878364905284 0.197602423923067
"why" 0.058399844267082 0 0.0184774575018477 0 0.0356760613628255 0.0649561545956479 0.0183150183150183 0.0343819838404676 0 0.0904363554148768 0.118343195266272 0.136322326567707 0.159087896062575 0.223027599665459 0.141935483870968 0.198110332215788 0.14392254350386 0.336490528414756 0.144908444210249
"most" 0.0778664590227759 0 0.0923872875092387 0.171005130153905 0.107028184088477 0.032478077297824 0.0915750915750916 0.13752793536187 0.0931966449207828 0.203481799683473 0.135249366018597 0.166616176916086 0.185602545406337 0.0139392249790912 0.141935483870968 0.0914355379457482 0.1308386759126 0.124626121635095 0.105387959425636
"iraq" 0.272532606579716 0 0.203252032520325 0.285008550256508 0.285408490902604 0.032478077297824 0.183150183150183 0.378201822245144 0.111835973904939 0 0.0507185122569738 0.0605877006967586 0 0.083635349874547 0.0516129032258065 0.0761962816214569 0.0654193379562999 0.0623130608175474 0.0395204847846134
"other" 0.0778664590227759 0.273037542662116 0.16629711751663 0.114003420102603 0.124866214769889 0.129912309191296 0.164835164835165 0.103145951521403 0.111835973904939 0.0904363554148768 0.118343195266272 0.106028476219327 0.0662866233594061 0.12545302481182 0.116129032258065 0.0761962816214569 0.0392516027737799 0.124626121635095 0.105387959425636
"where" 0.038933229511388 0 0.0554323725055432 0.0570017100513015 0.107028184088477 0.194868463786944 0.0549450549450549 0.085954959601169 0.0186393289841566 0.29391815509835 0.0507185122569738 0.106028476219327 0.172345220734456 0.250906049623641 0.0903225806451613 0.152392563242914 0.14392254350386 0.112163509471585 0.131734949282045
"good" 0.136266303289858 0.273037542662116 0.147819660014782 0.152004560136804 0.124866214769889 0.0649561545956479 0.146520146520147 0.171909919202338 0.130475302889096 0.113045444268596 0.0676246830092984 0.0908815510451378 0.119315922046931 0.111513799832729 0.0387096774193548 0.0457177689728741 0.11775480832134 0.0498504486540379 0.11856145435384
"way" 0.116799688534164 0.0910125142207053 0.0923872875092387 0.133003990119704 0.142704245451302 0.16239038648912 0.0915750915750916 0.154718927282104 0.111835973904939 0.135654533122315 0.135249366018597 0.196910027264465 0.132573246718812 0.0557568999163646 0.0903225806451613 0.121914050594331 0.0915870731388198 0.0498504486540379 0.0922144644974312
"how" 0.116799688534164 0.0455062571103527 0.0184774575018477 0 0.0178380306814128 0.032478077297824 0.0183150183150183 0.0171909919202338 0.0559179869524697 0.226090888537192 0.202874049027895 0.227203877612845 0.132573246718812 0.181209924728185 0.129032258064516 0.167631819567205 0.15700641109512 0.124626121635095 0.11856145435384
"its" 0.311465836091104 0.0910125142207053 0.203252032520325 0.0760022800684021 0.0891901534070639 0.357258850276064 0.201465201465201 0.103145951521403 0.149114631873253 0 0.0676246830092984 0.0908815510451378 0.0530292986875249 0.12545302481182 0.103225806451613 0.0761962816214569 0.0523354703650399 0.0747756729810568 0.0658674746410223
"job" 0.038933229511388 0.0455062571103527 0.0369549150036955 0.133003990119704 0.0713521227256511 0 0.0366300366300366 0.0171909919202338 0.0186393289841566 0.248699977390911 0.118343195266272 0.196910027264465 0.198859870078218 0.167270699749094 0.154838709677419 0.10667479427004 0.0915870731388198 0.0997008973080758 0.184428928994862
"plan" 0.058399844267082 0.182025028441411 0.110864745011086 0.038001140034201 0.0891901534070639 0 0.10989010989011 0.0171909919202338 0.0372786579683131 0.339136332805788 0.524091293322063 0.0302938503483793 0.0662866233594061 0.0696961248954558 0.0387096774193548 0.320024382810119 0.0392516027737799 0.0872382851445663 0.0263469898564089
"together" 0.0778664590227759 0.136518771331058 0.0554323725055432 0.0950028500855026 0.178380306814128 0.259824618382592 0.0549450549450549 0.154718927282104 0.111835973904939 0.0678272665611576 0.118343195266272 0.136322326567707 0.132573246718812 0.111513799832729 0.103225806451613 0.0457177689728741 0.0785032055475599 0.0623130608175474 0.171255434066658
"next" 0.0778664590227759 0.182025028441411 0.129342202512934 0.0570017100513015 0.124866214769889 0.032478077297824 0.128205128205128 0.085954959601169 0.0559179869524697 0.180872710829754 0.0338123415046492 0.136322326567707 0.132573246718812 0.0696961248954558 0.103225806451613 0.152392563242914 0.1308386759126 0.124626121635095 0.105387959425636
